Vehicle,Calendar_Year,Model_Year,Blind_Make,Cat1,Cat2,Cat3,Cat6,Cat8,Cat9,Cat10,Cat11,Cat12,OrdCat,NVCat,NVVar1,NVVar2,NVVar3,Claim_Amount,Var2_Var4,Var1_Var5,Var3_Var6,Var7_Var8_NVVar4
1.155509898401059,1,0,0,4,2,2,2,1,1,1,5,5,2,0,-0.26291735707486824,2.8644979173206573,-0.3087871812718318,0.0,1.2704277366252241,1.485332561370948,1.109654798424985,-0.5705472042660374
1.155509898401059,0,0,0,6,2,1,2,1,1,1,5,3,2,0,-0.26291735707486824,2.8644979173206573,-0.3087871812718318,0.0,1.722919770515777,0.7816599123100749,1.6759064108689001,-1.04889909822058
1.155509898401059,0,0,0,6,2,4,3,1,0,2,5,3,2,0,-0.26291735707486824,2.8644979173206573,-0.3087871812718318,0.0,0.6201605092092883,0.786326955695384,0.7823524122978767,-0.6901067183954661
1.155509898401059,0,0,0,6,2,5,3,1,1,2,5,4,2,0,-0.26291735707486824,2.8644979173206573,-0.3087871812718318,0.0,1.6003909000652305,0.7763125878963998,1.1645173381127472,-0.7748414299070564
-1.132747132128773,1,0,0,8,2,5,1,1,1,2,5,2,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.11254222173034098,-0.7341680448077682,-0.8053450878054699,-0.5252786858394276
-1.132747132128773,0,0,0,8,2,5,1,1,1,1,5,4,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.11254222173034098,-0.7341680448077682,-0.8053450878054699,-0.5252786858394276
-1.132747132128773,1,0,0,7,2,4,3,1,1,2,4,4,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-1.8304156830021028,0.175268782808353,-0.7478087480314937,1.0415698940855567
-1.132747132128773,1,0,0,7,2,5,3,1,1,2,4,4,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,0.21668000904678303,1.1529794681725394,1.188402937194041,0.3781762066847159
-1.132747132128773,0,0,0,7,2,5,3,1,1,2,5,4,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,0.21668000904678303,1.1529794681725394,1.188402937194041,0.3781762066847159
1.155509898401059,1,0,1,7,2,5,3,1,1,1,5,3,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,0.8652181069574947,0.29980127461798833,0.2606042523374149,0.1829017966903383
1.155509898401059,1,0,1,8,2,5,3,1,1,2,5,2,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,0.4976317103351854,0.34542812666562517,0.9646573432124435,-1.2595226510732713
1.155509898401059,1,0,1,8,2,5,3,1,1,2,5,3,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-1.095242818181041,0.34542812666562517,0.9646573432124435,-1.2595226510732713
-1.132747132128773,1,0,0,7,2,5,1,1,1,1,5,5,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-1.4628292148033504,-2.0170436478377383,-1.506513104234851,1.1071476295760017
-1.132747132128773,0,0,0,7,2,5,1,1,1,2,5,4,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-1.4628292148033504,-2.0170436478377383,-1.506513104234851,1.1071476295760017
-1.132747132128773,1,0,0,7,2,5,1,1,1,2,5,4,5,0,-0.26291735707486824,2.8644979173206573,-0.3087871812718318,0.0,-1.4628292148033504,-2.0170436478377383,-1.506513104234851,1.1071476295760017
-1.132747132128773,1,0,1,8,2,5,4,1,1,2,5,3,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.11501235561177334,0.18784599421973888,0.2813489590702591,-0.9372501795955205
1.155509898401059,1,0,0,7,0,4,1,1,0,2,3,5,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-3.668347665976766,-2.0114670364196754,-2.670104645251957,3.0414445168714166
-1.132747132128773,1,0,1,8,2,5,3,1,1,2,5,4,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.6541390849731156,0.49396853644537386,0.8257949026391349,-0.4551736271828625
-1.132747132128773,0,0,1,8,2,5,3,1,1,1,5,2,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.6541390849731156,0.49396853644537386,0.8257949026391349,-0.4551736271828625
1.155509898401059,1,0,0,9,2,5,4,1,1,2,4,3,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-2.1980020796244126,-3.029290759396133,-1.8266796649524093,1.303066386233122
1.155509898401059,0,0,0,6,2,5,4,1,1,1,5,4,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,1.1127458385871332,-0.16111877959082135,0.15364407468441396,-1.483003941681916
1.155509898401059,1,0,0,6,2,5,4,1,1,2,5,5,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,1.1127458385871332,-0.16111877959082135,0.15364407468441396,-1.483003941681916
1.155509898401059,0,0,1,7,2,5,3,1,1,2,5,4,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,0.8652181069574947,0.39679801032229556,0.2441437098825314,0.41384036254500406
-1.132747132128773,1,0,1,8,2,5,2,1,0,1,5,5,2,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,1.6003909000652305,1.4403307035230575,1.8492003366967804,-1.1983280845222797
-1.132747132128773,0,0,1,8,2,5,2,1,0,2,4,1,2,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,1.6003909000652305,1.4403307035230575,1.8492003366967804,-1.1983280845222797
1.155509898401059,1,0,1,3,2,5,4,1,1,1,4,5,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,0.9142296408224246,-0.5034862405882141,-0.622810941673966,0.24639948883986423
1.155509898401059,0,0,1,3,2,5,4,1,1,2,3,5,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,0.9142296408224246,-0.5034862405882141,-0.622810941673966,0.24639948883986423
1.155509898401059,1,0,1,1,1,5,4,1,1,2,4,5,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.5432456360948867,-2.067511403785013,-2.1042266957562967,1.5920058930144887
1.155509898401059,0,0,1,1,1,5,4,1,1,1,5,3,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.5432456360948867,-2.067511403785013,-2.1042266957562967,1.5920058930144887
-1.132747132128773,1,0,0,3,1,5,4,1,1,2,5,5,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.16204778237155737,0.037082951172490705,-0.11215145433908914,0.41574585412830084
-1.132747132128773,0,0,1,9,2,5,4,1,1,2,5,5,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-2.565588547823165,-2.0110713292243165,-1.9551652939001443,1.0187671210503348
1.155509898401059,1,0,1,9,2,5,4,1,1,2,5,2,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-2.565588547823165,-2.0110713292243165,-1.9551652939001443,1.0187671210503348
1.155509898401059,0,0,0,3,1,2,1,0,0,2,4,5,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.8501852204328351,-0.5200979212003656,-1.0110085041878487,0.6362545836750604
1.155509898401059,1,0,0,3,1,2,1,0,0,2,3,5,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.8501852204328351,-0.5200979212003656,-1.0110085041878487,0.6362545836750604
1.155509898401059,0,0,1,9,2,5,4,1,1,2,4,4,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.8974676247925406,-2.0027654540028816,-1.9436429423263815,1.172090109803617
1.155509898401059,1,0,1,9,2,5,4,1,1,2,5,3,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.8974676247925406,-2.0027654540028816,-1.9436429423263815,1.172090109803617
-1.132747132128773,1,0,0,8,2,2,3,1,1,2,4,5,2,0,-0.26291735707486824,2.8644979173206573,2.9429733307346653,0.0,1.2704277366252241,0.8651772387980428,1.2241490048365706,-1.0446103375523308
-1.132747132128773,0,0,0,8,2,2,3,1,1,2,2,4,2,0,-0.26291735707486824,2.8644979173206573,2.9429733307346653,2.624877,1.2704277366252241,0.8651772387980428,1.2241490048365706,-1.0446103375523308
-1.132747132128773,1,0,0,8,2,5,4,1,1,2,5,4,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-1.095242818181041,0.07935568514328667,0.30178895677836576,-0.7670672257844756
-1.132747132128773,0,0,0,8,2,5,4,1,1,2,5,5,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-1.095242818181041,0.07935568514328667,0.30178895677836576,-0.7670672257844756
-1.132747132128773,1,0,0,5,2,4,4,1,1,2,5,4,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-1.5853580136774537,0.0168323688934936,0.1256188944284316,1.4786936590769135
-1.132747132128773,0,0,0,5,2,4,4,1,1,2,4,4,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-1.5853580136774537,0.0168323688934936,0.1256188944284316,1.4786936590769135
-1.132747132128773,1,0,1,9,2,1,2,1,1,1,5,5,4,0,3.8240927151937787,-0.3235048476329229,-0.3087871812718318,0.0,1.2340396063087415,-0.9105365745324859,0.9167438299652619,-0.7229090197435069
1.155509898401059,1,0,1,8,2,5,3,1,1,2,5,1,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.6541390849731156,0.49396853644537386,0.8257949026391349,-0.4551736271828625
1.155509898401059,0,0,1,8,2,5,3,1,1,2,5,5,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.6541390849731156,0.49396853644537386,0.8257949026391349,-0.4551736271828625
-1.132747132128773,1,1,1,9,2,1,4,1,1,2,4,2,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.6051275511081856,-2.609441367624287,-1.5694880754559255,-0.19563976699660812
1.155509898401059,1,0,1,8,2,4,3,1,1,2,5,5,2,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,0.9877469058315977,0.982028849585989,1.2820322641496584,-1.3512501217034627
1.155509898401059,1,0,1,8,2,4,3,1,1,2,4,5,2,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,0.9877469058315977,0.982028849585989,1.2820322641496584,-1.3512501217034627
-1.132747132128773,1,0,0,2,2,4,3,1,0,1,5,3,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.48259875223408255,0.753040517900667,-0.3933464879623191,1.8487343643146865
1.155509898401059,1,0,0,9,2,5,4,1,1,2,5,5,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-2.1980020796244126,-0.6360953208797362,-1.1945947502509153,0.3070661567623546
-1.132747132128773,1,0,0,9,2,5,4,1,1,2,4,3,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-2.1980020796244126,-3.033443662091491,-1.8390251069743915,1.35894347281212
-1.132747132128773,1,0,0,8,2,4,3,1,0,1,5,2,2,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,0.6201605092092883,1.1968423310570107,0.8918239364379543,-0.15990822052811532
1.155509898401059,1,0,1,7,2,5,3,1,0,2,5,3,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-0.36006995335997943,0.2313611363403908,-0.35032001180696715,1.067712595585783
1.155509898401059,1,0,0,7,2,2,4,1,0,1,5,3,5,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-2.0123563345845157,-0.28440142319208095,-1.8043222717014695,2.283661676821035
-1.132747132128773,1,0,1,7,2,4,3,1,0,2,5,1,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,-1.2177716170551443,0.45107094820110916,-0.25920195562546516,0.8752431797675536
1.155509898401059,1,0,0,6,2,5,2,1,1,2,2,4,2,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,1.84544856938988,1.0876716711214727,1.571695657130545,-1.8339731107468824
-1.132747132128773,1,0,0,6,2,4,2,1,1,1,4,4,2,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,0.8652181069574947,1.6538388396704082,1.591770794442036,-0.7732105146042527
-1.132747132128773,1,1,0,8,2,5,2,1,1,1,5,5,2,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,1.9679773682639832,1.818025795348379,1.8027460593024678,-1.5237021884656194
1.155509898401059,1,0,1,9,2,5,2,1,1,2,5,3,4,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,1.012252708552284,-1.000991354082965,0.8566628711134286,-0.2132741033536466
-1.132747132128773,1,0,1,8,2,3,2,1,1,2,4,3,2,0,-0.26291735707486824,-0.3235048476329229,-0.3087871812718318,0.0,1.84544856938988,1.068955651074976,1.850626299958869,-1.6561823544212442
-1.132747132128773,1,0,1,3,2,1,4,1,1,1,5,4,4,0,-0.26291735707486824,2.0674971476818857,2.1300332843582592,0.0,1.4172152890436491,-0.09473478455903375,0.26388753548341964,0.3374977077636486
1.155509898401059,1,0,0,7,2,3,1,1,1,1,5,5,5,0,-0.26291735707486824,2.0674971476818857,2.1300332843582592,0.0,-0.11254222173034098,-2.0170436478377383,-1.3927997670544645,0.9261108002195433
1.155509898401059,1,0,1,8,2,5,2,1,1,0,5,4,2,0,-0.26291735707486824,2.0674971476818857,2.1300332843582592,0.0,1.9679773682639832,1.811594832630624,2.234886487713271,-1.3369542475431528
